id,item_id,type,question,is_random,score,created_at,updated_at
1593,865,multiple-choice,"<p>Figure 9a is the radiograph of a 49-year-old man who sustained a closed injury to his left shoulder in a motor vehicle collision. Examination revealed no wounds and he is neurovascularly intact. He underwent uncomplicated ORIF (see Figure 9b), but at his first post-operative visit, he had persistent pain and deformity (see Figure 9c). What is the primary factor contributing to this complication?</p>",1,100,2020-05-11 02:38:16,2020-05-11 02:38:16
1594,866,multiple-choice,<p>Figures 10a and 10b are the radiographs of a 52-year-old man who fell from his height. He sustained a closed injury to his left elbow. He is neurovascularly intact. What is the best approach to address the coronoid fracture?</p>,1,100,2020-05-11 02:40:32,2020-05-11 02:40:32
1595,867,multiple-choice,"<p>Figure 11a is the initial radiograph of a 7-year-old boy who fell from monkey bars 4 hours ago. He has an intact motor function in his fingers and a normal capillary refill, but his radial pulse is not palpable. Figures 11b and 11c are the radiographs following closed reduction and pinning. This boy&#39;s hand and fingers remain pink, but his radial pulse remains nonpalpable. What is the best next step?</p>",1,100,2020-05-11 02:43:44,2020-05-11 02:43:44
1596,868,multiple-choice,"<p>Figure 12 is the AP radiograph of a 22-month-old toddler who is being evaluated for bowed legs. His parents note that the deformity seems to be worsening and that it does not appear to cause any pain. Clinically, the child has severe genu varum with tibiofemoral angles of 25 degrees. The best next step in management should be</p>",1,100,2020-05-11 03:23:50,2020-05-11 03:23:50
1597,869,multiple-choice,"<p>A 4-week-old girl is referred for an evaluation of her hips. She was the product of a full-term uncomplicated pregnancy. She was delivered by Cesarean section because of breech presentation. She has an older sister treated for developmental dysplasia of the hip (DDH). On examination, her hips are stable on Barlow and Ortolani testing. Her primary care practitioner obtained bilateral dynamic hip ultrasonography. On the ultrasound exam, both hips are stable with stress. The alpha angles are 53&deg;, and there is 48% femoral head coverage. What is the best next step in management?</p>",1,100,2020-05-11 03:26:12,2020-05-11 03:26:12
1598,870,multiple-choice,"<p>A 12-year-old boy at 160 cm, 82 kg comes to the outpatient clinic with 2 months of left anterior knee pain without discrete injury. He has a slightly antalgic gait on the left, has a full knee range of motion, stable ligaments, and mild tenderness at his tibial tubercle. He has restricted hip internal rotation and worsening knee pain with hip motion. Knee radiographs are negative. What is the best next step in management?</p>",1,100,2020-05-11 03:30:38,2020-05-11 03:30:38
1599,871,multiple-choice,"<p>A 9-year-old boy is admitted from the emergency department after undergoing closed reduction and long leg casting for a displaced tibial shaft fracture. The nursing staff report that he is becoming increasingly anxious and agitated. In addition, he has maxed out the dosing for IV narcotics. The most appropriate next step in management is</p>",1,100,2020-05-11 03:32:37,2020-05-11 03:32:37
1600,872,multiple-choice,"<p>A 10-year-old boy who has had an insidious onset of right shoulder pain for 4 months. He plays baseball 3-4 times per week. He is right-hand dominant. His pain mostly occurs when throwing the ball, but can also occur with non-throwing activities. He is also reporting that his velocity is now decreasing. Physical examination and radiographs of the shoulder are normal. What is the best next best step in the management of this patient?</p>",1,100,2020-05-11 20:16:17,2020-05-11 20:16:17
1601,873,multiple-choice,"<p>Figures 17a through 17c are the radiographs and 3D reconstruction of a 13-year-old right-hand dominant boy who landed onto a flexed right elbow and now has pain, swelling, and crepitation in the right elbow. The most appropriate treatment would be</p>",1,100,2020-05-11 20:20:12,2020-05-11 20:20:12
1602,874,multiple-choice,<p>Figure 18 below shows the radiograph obtained from a 68-year-old man who fell 3 weeks after undergoing a successful left primary total hip arthroplasty. He is experiencing a substantial increase in pain and an inability to bear weight. What is an appropriate treatment plan?</p>,1,100,2020-05-11 20:22:34,2020-05-11 20:22:34
1603,875,multiple-choice,<p>Figure 19 below depicts the radiograph obtained from a 76-year-old woman who comes to the emergency department after experiencing a fall. She is an unassisted community ambulator with a history of right hip pain. What is the most appropriate surgical treatment for this fracture?</p>,1,100,2020-05-11 20:24:58,2020-05-11 20:24:58
1604,876,multiple-choice,"<p>Figure below shows the radiograph obtained from a 76-year-old woman who has a sharp pain in her groin, thigh, and buttocks that worsens with activity. She has been dealing with this pain for more than a year but is otherwise healthy. Recently, she has begun to notice night pain. The pain no longer responds to NSAIDs. She would like to be able to dance at her daughter&#39;s wedding in 4 months and wonders how best to proceed. What is the best next step?</p>",1,100,2020-05-11 20:27:36,2020-05-11 20:27:36
1605,877,multiple-choice,"<p>The figure above is the CT scan of a 36-year-old man who fell from a roof. Eight hours later at the emergency department, he describes low-back pain with numbness and weakness in his bilateral lower extremity. A neurologic examination reveals 2/5 strength in his quadriceps and iliopsoas bilaterally, 2/5 strength in his right anterior tibialis and gastrocsoleus, and 1/5 strength in his left anterior tibialis and gastrocsoleus. Two hours later, strength in his lower extremities has diminished markedly. What is the best next step?</p>",1,100,2020-05-11 20:31:26,2020-05-11 20:31:26
1606,878,multiple-choice,<p>A patient has sustained the injury shown in the MRI scan in the Figure above. He has 3/5 strength in the biceps and 0/5 strength in all muscle groups distally. There is no sensation to light touch or pinprick from the upper chest and distally. Bulbocavernosus reflex is present. His perianal sensation is intact to pinprick. What American Spinal Injury Association (ASIA) grading do you give the injury?</p>,1,100,2020-05-11 20:34:39,2020-05-11 20:34:39
1607,879,multiple-choice,<p>The figure above is an axial MRI at the L4-5 level obtained from a 62-year-old man with a 6- month history of severe right leg pain and weakness in the ankle dorsiflexion. He has numbness along the medial ankle and dorsolateral aspect of his foot. The structure identified by the arrow is compressing what neural structure?</p>,1,100,2020-05-11 20:37:27,2020-05-11 20:37:27
1608,880,multiple-choice,<p>A 35-year-old man who has had a 6-month history of low back pain and tenderness now reports worsening pain and stiffness in the hips and entire back. An AP radiograph of the pelvis demonstrates a fusion of the sacroiliac joint bilaterally. What is the next most appropriate step in management?</p>,1,100,2020-05-11 20:39:13,2020-05-11 20:39:13
1609,881,multiple-choice,"<p>Figures above are CT scans obtained from a 68-year-old man who has had progressive neck pain and stiffness, worsening gait imbalance, upper extremity weakness, early muscle fatigue, difficulty with fine motor control, and difficulty with activities of daily living over the past few years. On physical examination, he has a wide-based stiff-legged gait, generalized upper extremity weakness, dense sensory loss in the upper and lower extremities, and markedly brisk reflexes. What is the most appropriate treatment for this patient?</p>",1,100,2020-05-11 20:42:36,2020-05-11 20:42:36
1610,882,multiple-choice,<p>A 20-year-old woman involved in a motor vehicle collision sustains a C4 burst fracture and an incomplete spinal cord injury. The patient undergoes urgent surgical decompression and stabilization. She is admitted to the intensive care unit with an arterial line place and mean arterial pressure (MAP) elevated to &gt;85 mmHg. What is the underlying premise for elevating the MAPs following spinal cord injury?</p>,1,100,2020-05-11 20:44:18,2020-05-11 20:44:18
1611,883,multiple-choice,<p>A 21-year-old man presents with a lytic lesion in his distal femur. A chest radiograph reveals a lung nodule. Which of the following tumors most likely to metastasize to lung?&nbsp;</p>,1,100,2020-05-11 20:45:52,2020-05-11 20:45:52
1612,884,multiple-choice,<p>A 55-year-old woman has slowly increasing pain at the distal end of her little finger that is exacerbated by cold temperatures. She denies any history of trauma to her hands and is employed as a schoolteacher. The histology of the resected specimen is shown in Figure above. What is the most likely diagnosis?</p>,1,100,2020-05-11 20:49:23,2020-05-11 20:49:23
1613,885,multiple-choice,"<p>A 15-year-old girl injured her shoulder in a fall while riding her bicycle. She reports a mild ache over the latter aspect of the shoulder, present since the accident, but denies any prior shoulder symptoms of any kind. AP and lateral radiographs are shown in Figures above reveal a lesion in the proximal humerus. What is the most likely diagnosis?</p>",1,100,2020-05-11 20:52:39,2020-05-11 20:52:39
1614,886,multiple-choice,"<p>During a knee arthroscopy on a 38-year-old patient with isolated medial knee pain and no lateral symptoms, a routine examination of the lateral compartment reveals a discoid lateral meniscus. The discoid lateral meniscus is not torn. Based on these findings, what is the most appropriate action?</p>",1,100,2020-05-11 20:54:42,2020-05-11 20:54:42
1615,887,multiple-choice,"<p>A high school athlete sustained a non-contact injury to his right knee. He says that during a football game he felt a pop and his leg gave way. He attempted to continue to play but was unable secondary to pain. As his knee is moved from full extension into flexion with internal rotation and valgus force, you notice a &quot;clunk&quot; within the knee. What is the most likely biomechanical basis for the &quot;clunk&quot;?</p>",1,100,2020-05-11 20:57:10,2020-05-11 20:57:10
1616,888,multiple-choice,<p>A 16-year-old high school basketball player sustains a non-contact knee injury when she lands from a rebound along with a loud &ldquo;pop&rdquo; coming from her knee. She develops immediate swelling and is noted to have a hemarthrosis. What is the most likely diagnosis?</p>,0,100,2020-05-11 21:00:13,2020-05-11 21:00:37
1617,889,multiple-choice,<p>A 23-year-old soccer player suffers an ACL rupture and undergoes reconstruction. Post-operatively she begins a rehabilitation program and her therapist develops a series of knee conditioning exercises to help her regain strength and range of motion. Which of the following exercises places the lowest strain in these patients properly placed ACL graft?</p>,1,100,2020-05-11 21:02:12,2020-05-11 21:02:12
1623,894,essay,<p>What structure is preventing flexor tendon from retracting proximally when ruptured? (35)</p>,0,100,2020-11-15 00:22:32,2020-11-15 00:22:32
1624,894,essay,<p>What is the source of flexor tendon nutrition? (35)</p>,0,100,2020-11-15 00:22:32,2020-11-15 00:22:32
1625,894,essay,"<p>Three months after tendon repair, she complains that the adjacent finger cannot full flexed when grasping while the repaired finger can fully flex, what is the problem called? (30)</p>",0,100,2020-11-15 00:22:32,2020-11-15 00:22:32
1626,895,essay,<p>Define fingertip injury classification according to Allen! (30)</p>,0,100,2020-11-15 00:26:35,2020-11-15 00:26:35
1627,895,essay,<p>What complication is shown in the clinical picture? (20)</p>,0,100,2020-11-15 00:26:35,2020-11-15 00:26:35
1628,895,essay,<p>Why do such complication is occurring? (20)</p>,0,100,2020-11-15 00:26:35,2020-11-15 00:26:35
1629,895,essay,"<p>List 2 common patient complaints after fingertip injury, regardless of the treatment chosen! (30)</p>",0,100,2020-11-15 00:26:35,2020-11-15 00:26:35
1630,896,essay,"<p>What is the most possible diagnosis? (20)</p>

<div id=""gtx-trans"" style=""position: absolute; left: 308px; top: 38.3333px;"">
<div class=""gtx-trans-icon"">&nbsp;</div>
</div>",0,100,2020-11-15 08:33:59,2020-11-15 08:33:59
1631,896,essay,<p>List 2 provocative tests for this condition! (30)</p>,0,100,2020-11-15 08:33:59,2020-11-15 08:33:59
1632,896,essay,<p>List 3 non-operative treatment! (20)</p>,0,100,2020-11-15 08:33:59,2020-11-15 08:33:59
1633,896,essay,<p>What is the most possible differential diagnosis? (30)</p>,0,100,2020-11-15 08:33:59,2020-11-15 08:33:59
1634,897,essay,<p>What is the diagnosis? (30)</p>,0,100,2020-11-15 08:36:15,2020-11-15 08:36:15
1635,897,essay,<p>Mention Urbaniak classification for this case! (30)</p>,0,100,2020-11-15 08:36:16,2020-11-15 08:36:16
1636,897,essay,<p>How you manage this injury? (40)</p>,0,100,2020-11-15 08:36:16,2020-11-15 08:36:16
1637,898,essay,<p>What is your diagnosis? (30)</p>,0,100,2020-11-15 08:44:04,2020-11-15 08:44:04
1638,898,essay,<p>Where is the most possible site of entrapment? (30)</p>,0,100,2020-11-15 08:44:04,2020-11-15 08:44:04
1639,898,essay,<p>What is your treatment for this case? (40)</p>,0,100,2020-11-15 08:44:04,2020-11-15 08:44:04
1640,899,essay,<p>What is your most likely diagnosis? (30)</p>,0,100,2020-11-15 09:03:07,2020-11-15 09:03:07
1641,899,essay,<p>How do you manage this case? (40)</p>,0,100,2020-11-15 09:03:07,2020-11-15 09:03:07
1642,899,essay,<p>Mention 2 associated conditions! (30)</p>,0,100,2020-11-15 09:03:07,2020-11-15 09:03:07
1643,900,essay,<p>Please name radiological abnormalities seen on the x-ray! (30)</p>,0,100,2020-11-15 09:16:19,2020-11-15 09:16:19
1644,900,essay,<p>What is the possible diagnosis according to the x-ray? (20)</p>,0,100,2020-11-15 09:16:19,2020-11-15 09:16:19
1645,900,essay,<p>What is the next investigation to establish the diagnosis? (30)</p>,0,100,2020-11-15 09:16:19,2020-11-15 09:16:19
